N,P,K,temperature,humidity,ph,rainfall,label
2.0,75.0,22.0,23.89271875,61.78779413,6.658605362,52.55730112,lentil
107.0,10.0,49.0,25.83202912,89.00481725,6.755192025,45.24690619,watermelon
105.15541862959103,66.56385744957892,133.1257421192133,17.785196221757808,75.63225303687575,5.916573581359289,95.5196657152694,potato
91.0,53.0,40.0,26.52723513,81.41753846,5.386167788,264.6148697,rice
67.0,41.0,40.0,25.84879500000001,87.81661683,7.333143205,152.6194403,jute
102.0,11.0,47.0,27.98780984,92.78226196,6.504906978999999,27.14509034,muskmelon
6.0,68.0,18.0,24.388717,62.50453062,6.711341147000001,47.26052494,lentil
49.0,68.0,22.0,28.56840626,61.53278622,7.127064207,63.49726331,blackgram
30.0,143.0,199.0,23.76881552,90.59810302,5.7983508000000015,102.2648546,apple
87.0,54.0,20.0,25.61707368,63.4711755,6.576418207000001,108.8303762,maize
38.0,21.0,35.0,20.33691147,89.38003827,5.841367187,110.9653137,pomegranate
37.0,64.0,22.0,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans
90.0,23.0,54.0,28.55852465,90.45773041,6.159020864,27.26588346,muskmelon
94.0,50.0,37.0,25.66585205,80.66385045,6.94801983,209.5869708,rice
79.0,45.0,43.0,25.71901283,79.15532398,7.171054239,187.1735424,jute
28.0,72.0,84.0,18.72963144,19.18197264,6.481783042999999,71.58010169,chickpea
107.0,11.0,54.0,28.59052369,91.33617236,6.094016337999999,29.44008034,muskmelon
20.0,23.0,11.0,31.852069399999998,90.12220323,6.407715561,109.9455062,orange
37.0,52.0,47.0,43.08022702,93.90305729,6.54277684,211.8529059,papaya
40.0,11.0,44.0,24.45840036,86.10874614,6.322396027000001,111.3779693,pomegranate
19.0,53.0,22.0,27.8640132,80.4513142,6.852884642999999,42.83053902,mungbean
20.0,45.0,17.0,28.17458662,83.69659318,6.770955317,37.2464655,mungbean
90.0,57.0,24.0,18.92851916,72.80086137,6.158860284,82.34162918,maize
53.0,65.0,76.0,20.19137759,16.41998269,8.719960893,77.33795356,chickpea
107.0,72.0,45.0,28.14938935,81.54448882,5.790768046,91.40508414,banana
35.0,145.0,195.0,22.03911546,94.58075845,6.231950009,110.9804014,apple
82.0,40.0,45.0,26.21312799,81.70476368,6.667633355,180.1237765,jute
1.0,48.0,24.0,29.34594634,85.60472562,6.232836962,59.03629954,mungbean
84.0,44.0,21.0,21.869274,61.91044947,5.850439831,107.2681929,maize
16.0,70.0,20.0,24.80467592,40.1242747,5.6093956,121.5639121,pigeonpeas
94.0,70.0,48.0,25.13686519,84.88394407,6.195152442,91.46442491,banana
0.0,70.0,21.0,36.30049702,56.03021253,4.672437054,101.6073988,pigeonpeas
101.0,17.0,47.0,29.49401389,94.72981338,6.185053234,26.30820876,muskmelon
21.0,44.0,18.0,27.06909959,86.89934108,7.12851089,50.46746116,mungbean
20.0,73.0,22.0,16.03768615,22.33195853,5.976312537999999,130.3900798,kidneybeans
27.0,56.0,20.0,29.2114218,87.11497805,6.41874299,51.53848218,mungbean
33.28632266128795,24.243364579659122,25.991135486766037,25.846102452039162,59.799979353412326,6.09569874564446,54.29415521057065,millet
63.0,58.0,50.0,43.03714283,94.6428898,6.720744449,41.5856585,papaya
91.29107424215842,63.939610112065196,113.94872850510771,20.650979812460015,75.09347428548881,5.432817919971323,72.18122437860116,potato
9.0,8.0,40.0,22.48720144,89.9224883,6.553509673,111.6631582,pomegranate
65.10713540486707,42.13368009271396,33.900820287677675,22.074331044697935,64.95743664589429,5.838330182870279,45.23903043284955,mustard
19.0,21.0,34.0,30.01592643,53.19212381,5.074272692,97.72843182,mango
120.0,23.0,55.0,27.84492803,91.60666594,6.732049075,26.47844429,muskmelon
52.0,58.0,16.0,30.64095781,61.14508627,7.167435834,71.36947525,blackgram
101.0,31.0,26.0,26.70897548,69.71184111,6.861235184,158.86088869999998,coffee
74.0,48.0,17.0,21.63162756,60.27766379,6.430616465,69.21803098,maize
79.30092337290333,37.84995908787267,37.63700738372136,22.61829426655362,56.4016913512681,6.711351961947417,64.54157433750287,mustard
40.0,120.0,197.0,23.80593812,92.48879468,5.889480679,119.6335548,apple
9.0,76.0,25.0,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas
33.0,77.0,15.0,23.89736406,66.32102048,7.802212437,40.74536757,lentil
36.0,66.0,15.0,30.08545364,69.34811988,6.668238556,67.1367443,blackgram
57.0,56.0,78.0,17.34150229,18.75626255,8.861479668,67.9545435,chickpea
40.0,59.0,23.0,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas
81.0,53.0,42.0,23.67575393,81.03569343,5.17782304,233.7034975,rice
58.69765675142165,43.6270919581322,45.77126813547393,23.844829796031384,59.37811837902373,6.158694298872555,60.32367724678116,mustard
51.87924646537705,47.15504507486785,44.202366259498994,22.218227093166856,51.735193286718236,6.089858658061926,53.20344012612456,mustard
63.0,43.0,19.0,18.51816776,55.53128131,6.641906353,90.988051,maize
89.0,41.0,38.0,23.12844351,74.68322732,6.344751947000001,199.83629130000003,jute
33.0,14.0,8.0,21.03200078,92.9641969,7.684420446,110.6823944,orange
38.0,61.0,52.0,31.22790131,94.94021378,6.620729882000001,46.44279118,papaya
95.0,37.0,35.0,27.31317116,68.42333909999999,6.348337518999998,192.4288139,coffee
9.0,60.0,21.0,29.94413861,67.31323084,7.52178027,40.37113729,lentil
15.0,133.0,199.0,23.99686172,91.61001707,5.8247786360000005,117.6102915,apple
34.0,76.0,80.0,20.65691793,15.84572566,7.985417393,65.23811143,chickpea
67.0,55.0,44.0,26.284017,75.14640198,7.251847296,182.2685447,jute
109.0,79.0,45.0,27.66752761,79.68542782,6.490074429,108.66464,banana
117.0,34.0,25.0,24.83846178,56.7685316,7.21270048,124.4135035,coffee
65.0,63.0,50.0,31.88342554,91.3256535,6.524459342,79.27201575,papaya
5.0,74.0,21.0,16.24469193,21.35793891,5.591704013999999,66.97053257,kidneybeans
9.0,77.0,17.0,20.12373284,24.45202552,5.783425416,106.158201,kidneybeans
16.0,143.0,197.0,22.61711614,93.51978375,5.90402645,116.9256766,apple
53.359236034811246,30.401944303349232,24.004186606230533,30.51282815249344,73.26036963473325,5.921064631877069,40.73419410068285,millet
81.0,18.0,50.0,26.80750629,88.22874955,6.429788072999999,58.79889057,watermelon
118.0,88.0,52.0,28.65003945,82.68752542,5.8431631610000005,98.75084366,banana
10.0,75.0,17.0,18.43966037,68.05394959,7.732194787999999,39.00992137,lentil
108.4930232254657,58.5844221800476,131.92156622366184,17.85923826336245,79.55357153872059,6.1273930361782805,87.92464728091892,potato
34.0,60.0,22.0,17.66148158,18.15302753,5.635231778,100.6711761,kidneybeans
103.62943407349051,55.48184167952821,47.63201410794562,20.47624904696409,47.727086634115025,6.704420781253436,68.35962351583784,wheat
78.0,58.0,44.0,26.80079604,80.88684822,5.108681786,284.4364567,rice
13.0,17.0,45.0,21.25433607,92.65058936,7.159520979,106.2784673,pomegranate
62.0,48.0,20.0,21.70181447,60.47470519,6.708446922,95.71388473,maize
24.0,56.0,85.0,18.19903647,17.41333199,6.545888558,80.6405403,chickpea
11.0,14.0,5.0,11.50322938,94.8933184,6.946354724,115.56837759999998,orange
70.0,42.0,43.0,23.16814977,76.66724969,6.508342839,157.1215052,jute
105.0,95.0,50.0,27.33368994,83.67675197,5.849076099,101.0494791,banana
59.0,69.0,80.0,19.07937684,17.86754927,8.165359297,69.40619137,chickpea
37.0,11.0,36.0,24.24779615,85.56033312,6.710143266,106.9216033,pomegranate
98.0,35.0,18.0,23.79746068,74.82913698,6.252797547999999,91.76337172,maize
23.0,65.0,20.0,23.0429097,22.42610972,5.833940084,108.3684316,kidneybeans
92.95788421097572,57.060403125782116,44.12038149044838,19.641292143510114,60.962365053695194,6.81940865117793,43.65535701314866,wheat
18.0,5.0,11.0,20.87947369,90.93756231,6.251586885,102.4550786,orange
12.0,129.0,205.0,22.36238282,91.15761594,6.119432215,118.68327250000002,apple
37.0,49.0,25.0,29.914544300000006,85.85384444,6.415459592,41.39081525,mungbean
76.0,57.0,18.0,18.9802729,74.52600826,6.092725883,94.26249353,maize
62.0,52.0,16.0,22.27526694,58.84015925,6.9670577620000005,63.87020584,maize
6.0,48.0,24.0,28.6362812,84.61431076,6.790736339,48.48319335,mungbean
59.0,62.0,83.0,18.57665902,19.22008229,8.104396057999999,72.94940441,chickpea
4.0,61.0,21.0,24.84063998,60.09116626,6.75020529,48.77790371,lentil
42.2606396039064,20.431781596399226,27.57810922054802,19.151068174690238,67.89202820164881,5.398811868641939,103.11592046693293,millet
84.0,27.0,29.0,23.32293161,53.00366334,7.167092586,168.26442869999997,coffee
18.0,79.0,20.0,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans
18.0,14.0,11.0,28.04799508,90.00621688,6.550814117000001,117.1311498,orange
90.0,39.0,37.0,24.81441246,81.68688879,6.86106911,190.7886386,jute
39.0,78.0,15.0,21.35499456,62.60136323,5.925391795,41.78219834,lentil
29.0,22.0,43.0,19.66329768,87.95158129,5.561851831,106.0380805,pomegranate
87.0,48.0,25.0,18.65396672,61.37879671,6.656730007999999,93.62039175,maize
14.0,37.0,15.0,27.96235681,83.97586797,6.581351374,48.9366954,mungbean
106.0,70.0,55.0,25.86824781,78.52399914,5.74055541,116.3019555,banana
10.0,56.0,16.0,28.17432665,81.04554836,6.828187498999998,36.35720652,mungbean
40.0,144.0,196.0,22.71750705,92.25479855,5.987262638,107.0289866,apple
14.0,139.0,197.0,21.72484506,92.83975602,6.056529526,121.6961761,apple
34.0,80.0,19.0,31.49338309,63.0563645,6.521217963,71.48327008,blackgram
74.0,35.0,40.0,26.49109635,80.15836264,6.980400905,242.8640342,rice
39.0,21.0,9.0,13.20844373,94.02769434,6.354022554,106.2696156,orange
30.0,60.0,21.0,28.87667593,62.4901206,5.457871272999999,182.2688175,pigeonpeas
69.0,37.0,42.0,23.05804872,83.37011772,7.073453503,251.0549998,rice
65.38288988773456,28.179377093728988,25.892757519915143,19.941119622814405,59.44410117073799,6.559187679689362,50.62880860174355,mustard
35.0,48.0,15.0,27.10818093,87.45126690000002,6.981758362000001,55.03723979,mungbean
54.0,77.0,85.0,17.141861399999996,17.0662427,7.8292111439999985,83.74606679,chickpea
2.0,24.0,34.0,28.89409382,54.80750249,6.472774648,94.76322976,mango
7.0,60.0,25.0,28.2753171,82.76020821,6.397636709,56.04995423,mungbean
36.0,76.0,75.0,18.38120357,16.63805158,8.736337905,70.52056697,chickpea
39.0,24.0,39.0,23.65374106,93.32657504,6.431265737,109.8076178,pomegranate
23.0,138.0,195.0,22.49095104,91.70292746,5.7959857160000015,124.3915101,apple
101.0,13.0,54.0,25.42900869,82.91481799,6.828982708,56.34144589,watermelon
45.186243470750874,29.786151106215097,28.06607718473196,20.03993246633788,76.16547048631965,5.8445926187644455,66.2071257276754,millet
98.0,18.0,27.0,27.56088634,68.49299897,6.516312148,167.43580749999995,coffee
4.0,24.0,43.0,22.40423537,88.1508343,7.199504273,109.8695196,pomegranate
117.0,32.0,34.0,26.2724184,52.12739421,6.758792552,127.1752928,coffee
40.0,136.0,202.0,22.85267372,94.57645809999998,5.935336307999999,117.53140259999998,apple
32.0,71.0,85.0,20.62767492,14.44008871,6.4039823160000005,92.06630306,chickpea
41.0,62.0,15.0,29.38400259,64.14928485,7.358974541,65.24194361,blackgram
8.0,7.0,10.0,28.2620488,91.98317355,6.929216014,105.2132259,orange
12.0,78.0,23.0,16.06522754,18.72479695,5.99812453,88.06638775,kidneybeans
59.0,58.0,17.0,28.546224,66.31394098,7.368318809,62.83469851,blackgram
103.0,33.0,33.0,26.71717393,50.50148528,7.131435858,126.8073984,coffee
16.0,71.0,24.0,18.33124824,38.40975482,4.946369874,139.64833169999997,pigeonpeas
4.0,40.0,21.0,28.79728147,80.45744422,6.725551062,44.30070517,mungbean
60.05439875647998,42.775547757123704,36.56168303949732,21.732296557579026,69.06896387356107,6.420965535175325,49.79441518086064,mustard
52.0,71.0,16.0,27.74274761,68.53997144,7.0758864720000005,71.78615328,blackgram
18.0,125.0,203.0,22.44307715,91.59234006,6.160267496,102.5565807,apple
98.0,26.0,52.0,27.33897716,90.69759008,6.150090898999999,28.69113835,muskmelon
59.0,60.0,84.0,19.03025305,18.66725565,7.690962337999999,94.70992037,chickpea
7.0,144.0,195.0,22.96388477,93.58065995,5.85648105,104.64729859999998,apple
113.0,19.0,46.0,25.41864024,81.12122989,6.286387658,49.52320689,watermelon
85.0,53.0,38.0,24.90075709,73.84186449,6.588017308,153.8990984,jute
70.0,43.0,40.0,24.35564134,88.80391021,6.176860192,169.11680280000004,jute
99.0,54.0,37.0,21.14347496,80.33502926,5.5948196260000005,198.6730942,rice
98.0,47.0,37.0,23.48381344,81.33265073,7.375482851,224.0581164,rice
88.0,17.0,52.0,29.90415889,90.75284363,6.646962425,25.37828397,muskmelon
69.0,51.0,23.0,22.21738222,72.85462807,6.80163854,106.6213157,maize
8.0,50.0,21.0,28.62911222,89.11480590000002,6.218923893,50.49913241,mungbean
16.0,10.0,41.0,24.77464458,85.63608688,6.738993954,105.7595811,pomegranate
104.56237421207156,56.084484459854224,115.4953578530618,17.035094846347853,80.50989963601388,6.012432603006577,115.88769855918605,potato
66.0,60.0,38.0,22.08576562,83.47038318,6.372576327000001,231.7364957,rice
45.0,57.0,47.0,23.16855863,90.78821158,6.656458831,161.68920930000004,papaya
73.0,43.0,42.0,26.58361011,78.00774772,6.310699968,154.8238864,jute
111.0,15.0,54.0,27.7058373,92.91185695,6.194090172,22.06207161,muskmelon
22.0,62.0,16.0,34.6455408,54.32342534,4.828936119,180.9009998,pigeonpeas
96.70492168243732,60.00533878212005,40.90813876200998,15.480834473457673,58.97665926815387,6.935398562997765,73.66006476851882,wheat
53.04269534980244,44.318547652889094,32.69617236828589,18.633299788531836,52.34953293453342,6.309391283352311,65.12270445700764,mustard
84.0,55.0,38.0,26.8748389,79.78725152,6.956682742999999,173.1017097,jute
90.0,50.0,44.0,26.91643698,73.48655995,6.253408852000001,171.4716375,jute
11.0,71.0,24.0,21.14011423,22.7182355,5.6066203460000015,141.6056722,kidneybeans
107.27211941614767,57.52662301225089,130.69654822234224,19.180456156265247,68.76056443724681,5.812177507361165,79.21838421850755,potato
32.0,145.0,203.0,23.83053666,90.84422164,6.406818518,109.5966791,apple
38.0,19.0,31.0,34.73823882,49.08864345,5.855119267999999,90.65022183,mango
11.0,36.0,31.0,27.92063282,51.77965917,6.47544932,100.2585673,mango
39.0,28.0,10.0,31.34920143,91.48247612,7.181907673,109.1549823,orange
60.0,37.0,39.0,26.59104992,82.94164078,6.033485257000001,161.2469997,jute
110.0,15.0,48.0,28.57819995,92.86597437,6.2125672110000005,27.598717800000006,muskmelon
58.0,75.0,25.0,25.25596239,61.36669662,7.261791753,68.64685069,blackgram
25.0,76.0,24.0,15.33042636,24.91506728,5.56503533,135.3315583,kidneybeans
108.0,22.0,47.0,28.53545677,91.72742702,6.161123579,25.1290048,muskmelon
73.0,35.0,38.0,24.88921174,81.97927117,5.005306977,185.9461429,rice
97.0,50.0,41.0,24.52922681,80.54498576,7.070959995,260.2634026,rice
108.0,24.0,31.0,24.12832546,56.18107663,6.431899747999999,147.27578180000003,coffee
34.0,45.0,21.0,28.18837136,82.60629652,6.2873801170000005,37.01110438,mungbean
18.0,66.0,22.0,25.87990287,67.55109024,6.347379185,47.89645224,lentil
75.0,38.0,39.0,23.44676801,84.79352417,6.215109715,283.9338466,rice
56.0,75.0,15.0,30.20157245,60.06534859,7.152272256,66.37171179,blackgram
31.0,55.0,22.0,22.91350245,21.33953114,5.873171894,109.225556,kidneybeans
22.0,67.0,22.0,29.03017561,64.49166566,7.475926645,54.93937710000001,lentil
20.0,60.0,25.0,27.3254209,69.09047809,6.726469087999999,61.19250859,blackgram
94.0,53.0,40.0,20.27774362,82.89408619,5.718627177999999,241.9741949,rice
37.0,18.0,39.0,24.1469628,94.5110662,6.424670614,110.2316633,pomegranate
5.0,19.0,25.0,27.351105600000004,54.43945147,6.441328044,96.27792547,mango
23.0,59.0,19.0,21.98560799,24.87304788,5.852046999,129.5650601,kidneybeans
74.0,39.0,38.0,23.24113501,84.59201843,7.782051312999999,233.0453455,rice
114.0,27.0,28.0,24.99451759,57.93250202,7.162802357,192.8736822,coffee
93.0,41.0,17.0,25.6217169,66.50415474,6.047906679,105.4654703,maize
9.0,80.0,19.0,21.80619564,18.57086554,5.945465949,125.0972687,kidneybeans
0.0,17.0,30.0,35.47478322,47.97230503,6.279133738,97.79072474,mango
46.0,76.0,77.0,18.2356751,19.68538502,6.967843048,83.74879344,chickpea
23.0,62.0,85.0,18.97424756,19.5161216,8.490127142,80.7108745,chickpea
103.0,16.0,49.0,24.06731461,81.64075303,6.915717008,51.75212401,watermelon
14.0,19.0,14.0,17.68408797,94.35815354,6.699164936,108.0638166,orange
26.0,121.0,201.0,22.19109412,90.02575116,6.162034371,112.3126628,apple
10.0,56.0,18.0,27.99627907,68.6428593,7.32710972,46.10585191,lentil
21.0,21.0,30.0,27.69819273,51.41593238,5.403908327999999,100.7720705,mango
49.48563323730397,25.090806699466157,26.124214925252787,25.90416440568531,59.3327458647163,6.469249855034657,60.49096094800046,millet
61.51764934088317,35.01733356066061,34.49937218125783,16.85873276430186,61.787447057642275,6.60015798997056,44.685608296252234,mustard
99.46260941335073,54.383186324687166,49.30531001723968,22.353430823385125,47.878471502411585,6.930770949505665,60.88774887103581,wheat
97.02977637338195,61.790303613111185,93.64181010056565,16.715654517102262,74.4099622392315,5.917995351818312,102.47885624875292,potato
31.0,37.0,21.0,27.23924995,86.404241,6.713410626,37.31236904,mungbean
32.0,60.0,83.0,19.69141713,19.44225438,8.829273328,91.76071648,chickpea
50.0,64.0,25.0,28.84079155,63.37230676,6.734447425,70.25496749,blackgram
107.0,38.0,29.0,26.65069302,57.56695719,6.35118177,145.105065,coffee
4.0,36.0,22.0,27.60887393,86.13316408,7.012740397000001,43.80041104,mungbean
107.44806517060813,69.50714618758467,141.40621984216446,20.550665226340477,68.37846409670537,5.70726506073925,111.91211656256323,potato
42.0,73.0,25.0,34.03679184,67.21113844,6.501869314,73.23573601,blackgram
0.0,25.0,14.0,19.33516809,91.97978938,6.361671475,116.450422,orange
26.0,24.0,34.0,31.27180992,52.23810152,6.811291098,89.74409017,mango
39.0,64.0,52.0,28.91842453,94.63676767,6.678695788,63.68794608,papaya
72.0,40.0,38.0,20.41447029,82.20802629,7.592490617,245.1511304,rice
34.0,11.0,10.0,31.75048899,94.59551226,7.36220835,115.1989301,orange
81.0,45.0,35.0,26.52872817,80.12267476,6.158376967000001,218.9163567,rice
34.0,66.0,19.0,32.97030511,60.18122078,7.586642101,73.44678678,blackgram
30.0,122.0,197.0,21.37784654,92.72043743,5.573241391,106.1417017,apple
101.37073178394448,62.13640212695407,139.1184476457481,16.045745989156654,89.42049351142965,5.597952812726839,77.21863604309553,potato
54.0,62.0,80.0,17.48911699,16.39055394,7.489545074,79.45758333,chickpea
0.0,133.0,200.0,23.67287749,90.4935574,5.708418722,104.2298028,apple
27.0,56.0,20.0,19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans
37.0,126.0,196.0,23.59997268,90.97597665,5.596449493,107.17281909999998,apple
122.84544784612038,48.581781846227045,48.43041641627922,19.831110796300393,60.375844750117935,7.025187694676228,81.26765430565942,wheat
5.0,21.0,38.0,22.43377991,90.3396556,6.107054807999999,112.459697,pomegranate
117.0,24.0,53.0,29.17220859,92.21405224,6.293486295,21.30290472,muskmelon
69.0,47.0,40.0,25.37122686,76.2403666,6.130136384,183.8270791,jute
70.0,44.0,19.0,23.31689124,73.4541537,5.852607099,94.29712821,maize
83.0,60.0,36.0,25.59704938,80.14509262,6.903985986,200.834898,rice
79.0,51.0,16.0,25.33797709,68.49835977,6.586244581,96.46380213,maize
36.0,67.0,77.0,18.36952567,19.56381041,7.152811172000001,79.26357665,chickpea
93.0,56.0,42.0,23.85724032,82.22572988,7.382762603,195.0948311,rice
2.0,39.0,15.0,28.07219563,82.9116472,6.478557136,49.61865305,mungbean
69.0,46.0,41.0,23.64124821,80.28597873,5.012139669,263.1103304,rice
26.0,122.0,202.0,22.44516988,94.73763514,5.617227184,107.1843273,apple
127.78417276763406,55.548503798448216,41.7316687166558,15.308236885542506,43.6861425779192,6.135391975092416,83.35460383352736,wheat
71.0,52.0,18.0,25.10787449,55.97732754,5.790770202999999,78.16077693,maize
86.0,55.0,21.0,21.54156232,59.64024162,6.803931519,109.7515385,maize
8.0,28.0,37.0,23.88404783,86.20613842,6.082571701,108.3121789,pomegranate
9.0,77.0,17.0,21.65845777,63.58337146,6.280725549,38.07659414,lentil
84.0,57.0,25.0,22.53510514,67.99257471,6.489040367,64.40866039,maize
68.0,57.0,43.0,26.08867875,80.37979919,5.706943251,182.9043504,rice
49.90626457146909,34.596481670308144,37.124316309388504,24.56874484979623,72.7556576042139,6.450420100308867,66.06526340184499,millet
78.62877720679815,43.785191497661756,27.098273030482787,24.277161827056382,67.77256760763484,7.028239467437263,81.14504055385973,wheat
10.0,59.0,15.0,29.83040388,89.30428305,6.32400451,58.86687093,mungbean
113.73103176553111,58.78590099658836,38.785719239715334,19.025267927331477,54.82741692605979,6.616255640183902,62.11609522210238,wheat
95.0,88.0,52.0,28.00316034,78.90085998,6.235461772000001,94.68180316,banana
75.0,53.0,18.0,20.68899915,59.4375337,6.864793607,103.651438,maize
57.0,60.0,84.0,19.1034283,17.26184541,6.586777189,75.49101167,chickpea
2.0,120.0,203.0,23.12652652,94.71203306,5.893492998999999,108.62118329999998,apple
32.0,70.0,20.0,20.89342749,46.24856523,6.208843215,195.5697875,pigeonpeas
28.0,123.0,198.0,23.46260321,91.45665004,5.682751473,111.7763395,apple
4.0,19.0,43.0,18.07132963,93.14554876,5.7794274020000005,106.3602023,pomegranate
37.0,18.0,12.0,10.2708877,90.19147747,7.401121811,106.69552040000002,orange
60.0,55.0,45.0,21.40865769,83.32931909999998,5.935745417000001,287.5766935000001,rice
65.92659476336101,37.17974711344299,38.99554551232677,22.544153667108755,53.996365919976796,6.679638316868573,48.67649292991422,mustard
31.0,25.0,38.0,24.96273236,92.40501423,6.4973666770000005,109.4169192,pomegranate
18.0,57.0,21.0,27.37659643,63.93927841,6.155915975,49.47371773,lentil
19.0,7.0,9.0,27.255435,91.71369387,6.969883482999999,101.139435,orange
80.0,43.0,16.0,23.55882094,71.59351368,6.657964753,66.71995467,maize
36.0,61.0,21.0,34.53823889,39.04468913,5.617008201,168.5948318,pigeonpeas
75.0,54.0,36.0,26.29465461,84.56919326,7.023936392,257.4914906,rice
40.0,51.0,17.0,28.66086349,86.12194568,6.860602782000001,50.01534317,mungbean
6.0,9.0,12.0,31.08368929,90.14362642,7.028746406000002,109.6894658,orange
32.0,25.0,9.0,10.35609594,93.75652041,7.796034006,101.1456947,orange
100.0,17.0,48.0,29.72791119,94.29753295,6.367800632000001,26.52364146,muskmelon
100.0,76.0,45.0,25.56703012,75.94067692,5.590236025,102.7867717,banana
13.0,144.0,197.0,22.9215706,94.89613443,6.28022267,105.6941544,apple
37.785493600888636,23.282295400265934,35.11664205073332,29.51455103038537,65.15079698355878,6.783338981688238,64.10036577241543,millet
105.51016095074124,57.12566327370352,143.16043435863506,18.71636747707954,73.65220110001785,5.952397398073763,108.73813436072223,potato
113.23962258419826,48.11551701570423,134.1853228865551,18.593732350387942,77.18976601479736,6.17432262180212,74.25796521179808,potato
22.0,60.0,18.0,19.59221047,61.28633405,6.74398035,41.7704893,lentil
112.0,87.0,48.0,27.19711623,77.39706290000002,6.200111067999999,99.46950465,banana
14.0,67.0,22.0,23.82576704,24.75485098,5.624690247999999,84.64143632,kidneybeans
28.0,58.0,81.0,17.47500984,16.54314829,6.18042747,93.35034262,chickpea
116.0,36.0,25.0,27.57847581,58.52534263,6.172090205,156.6810374,coffee
41.0,69.0,82.0,20.02381489,16.63294455,6.715587232000001,68.97806542,chickpea
6.0,144.0,198.0,21.11478672,90.31528693,5.559363609,104.5086618,apple
18.0,12.0,8.0,12.59093977,91.81668769,6.206053072,119.39167179999998,orange
61.0,41.0,17.0,25.1420613,65.26185135,6.021902237000001,76.68456006,maize
59.39239181085982,37.07662861531868,31.710276221056393,25.9096812365484,43.41126868293165,6.674607970125418,37.53421653459761,mustard
56.0,76.0,16.0,28.27265858,61.18956161,7.5131510760000015,63.29900785,blackgram
52.0,68.0,78.0,17.48504075,16.96070581,6.89655198,86.05078037,chickpea
118.0,33.0,30.0,24.13179691,67.22512329,6.362607851,173.32283859999995,coffee
63.40709764954428,42.5103893253321,29.468841121248122,19.30259267417048,50.14639764187763,6.824530018301848,50.731278132412,mustard
60.0,51.0,36.0,22.69657794,82.81088865,6.028321557999999,256.9964761,rice
33.0,15.0,7.0,15.83388699,91.68293851,7.651225301,109.7571416,orange
98.0,53.0,38.0,20.26707606,81.63895217,5.01450727,270.4417274,rice
32.9000625775832,25.592450539211704,35.989865388887765,22.71209332644822,51.5324944622324,5.690848932870557,68.32664469182801,millet
111.67065339552076,54.15255968046465,120.21064031046413,14.151023327434292,74.62444123260286,5.705077465091559,70.6372632254791,potato
5.0,62.0,23.0,27.9348279,66.45457122,4.722222454,145.3728801,pigeonpeas
37.0,62.0,22.0,24.02037872,61.62313345,7.397546271,49.78102578,lentil
20.0,29.0,10.0,29.07412717,93.27189064,7.36549204,100.7896871,orange
93.01405369644614,54.78788899640627,49.08452512144479,21.29633055596157,51.002863265297044,6.779904756220345,64.33298394907455,wheat
90.0,42.0,43.0,20.87974371,82.00274423,6.502985292000001,202.9355362,rice
94.0,37.0,41.0,24.7634518,87.06071115,6.4635387070000005,179.1630865,jute
119.0,19.0,55.0,25.18780042,83.44621709,6.818261382999999,46.87420883,watermelon
82.0,22.0,45.0,26.22338015,85.34866045,6.512196212,54.60159289,watermelon
0.0,23.0,15.0,22.56664172,93.37488907,7.598729065,109.8585753,orange
61.0,53.0,43.0,26.40323239,81.05635517,6.349606327,223.3671883,rice
54.0,65.0,47.0,27.92765919,91.55594211,6.721835879,149.91075569999995,papaya
55.0,60.0,15.0,32.79766751,68.77994074,7.163043872,64.11411069,blackgram
109.0,29.0,28.0,23.26316991,60.51600210000001,6.724688502999999,194.1755471,coffee
36.0,19.0,32.0,27.10710832,50.70880979,4.94295037,92.37238878,mango
26.0,66.0,22.0,18.06486101,65.1034354,6.300479414,51.54922825,lentil
5.0,18.0,14.0,33.105698100000005,93.48447453,7.434118807000001,119.1709113,orange
69.0,64.0,47.0,40.21199348,94.50766912,6.993473247000001,186.6762324,papaya
105.4209340826262,47.88388456299582,51.530186312528926,18.073530522776828,57.799586422786845,6.80736735167582,79.95302230997154,wheat
97.0,22.0,26.0,23.60567546,59.68849145,6.074190142000001,185.1568059,coffee
10.0,79.0,18.0,21.0643684,55.46985938,5.624731337999999,184.6226709,pigeonpeas
35.77106654600195,24.009687364870253,28.877134409972708,26.92559288934729,75.12566272691761,6.150840157560874,70.00248477901836,millet
34.0,68.0,51.0,27.34734861,94.17756725,6.687088097999999,40.35153141,papaya
48.0,62.0,47.0,25.34756111,93.02871078,6.803094965,174.40123369999995,papaya
61.0,38.0,20.0,18.47891261,62.69503871,5.970458434,65.43835393,maize
21.0,62.0,24.0,33.49077065,62.73317204,6.8473828910000005,65.45328463,blackgram
59.0,62.0,52.0,43.67549305,93.10887229,6.608667683999999,103.8235658,papaya
2.0,21.0,44.0,18.92157197,87.31290342,6.56893406,102.8013275,pomegranate
82.0,13.0,52.0,27.11535046,94.86907886,6.442810053,26.51924782,muskmelon
93.0,58.0,38.0,20.61521424,83.77345559,6.932400225,279.5451717,rice
32.0,137.0,204.0,22.86006627,93.12859895,5.824151692999999,117.7296726,apple
